iter,success_rate,eval_success_rate,average_return,episode_length,entropy,eval_return,eval_ep_len,total_steps
198,0.0,0.0,0.0,150.0,1.9040552452206612,0.0,150.0,254720
199,0.0,0.0,0.0,150.0,1.905515857040882,0.0,150.0,256000
200,0.0,0.0,0.0,150.0,1.9056947231292725,0.0,150.0,257280
201,0.0,0.0,0.0,150.0,1.8806529268622398,0.0,150.0,258560
202,0.0,0.0,0.0,150.0,1.9082237929105759,0.0,150.0,259840
203,0.1,0.0,0.0508,143.2,1.9262291267514229,0.0,150.0,261120
204,0.0,0.0,0.0,150.0,1.933554083108902,0.0,150.0,262400
205,0.0,0.0,0.0,150.0,1.9208879917860031,0.0,150.0,263680
206,0.0,0.0,0.0,150.0,1.9015329629182816,0.0,150.0,264960
207,0.0,0.0,0.0,150.0,1.8947525694966316,0.0,150.0,266240
208,0.0,0.0,0.0,150.0,1.9018976762890816,0.0,150.0,267520
209,0.0,0.0,0.0,150.0,1.8764868676662445,0.0,150.0,268800
210,0.0,0.0,0.0,150.0,1.9110289588570595,0.0,150.0,270080
211,0.0,0.0,0.0,150.0,1.8704538866877556,0.0,150.0,271360
212,0.0,0.0,0.0,150.0,1.8887817412614822,0.0,150.0,272640
213,0.0,0.0,0.0,150.0,1.9127292111515999,0.0,150.0,273920
214,0.0,0.0,0.0,150.0,1.895637370646,0.0,150.0,275200
215,0.0,0.0,0.0,150.0,1.8952801302075386,0.0,150.0,276480
216,0.0,0.0,0.0,150.0,1.9061841145157814,0.0,150.0,277760
217,0.0,0.0,0.0,150.0,1.905236043035984,0.0,150.0,279040
218,0.0,0.0,0.0,150.0,1.8764416351914406,0.0,150.0,280320
219,0.0,0.0,0.0,150.0,1.8972661569714546,0.0,150.0,281600
220,0.0,0.1,0.0,150.0,1.9000866785645485,0.0742,139.3,282880
221,0.0,0.1,0.0,150.0,1.9155977293848991,0.0742,139.3,284160
222,0.0,0.1,0.0,150.0,1.8933512642979622,0.0742,139.3,285440
223,0.0,0.1,0.0,150.0,1.898077018558979,0.0742,139.3,286720
224,0.0,0.1,0.0,150.0,1.9055569618940353,0.0742,139.3,288000
225,0.0,0.1,0.0,150.0,1.904166653752327,0.0742,139.3,289280
226,0.0,0.1,0.0,150.0,1.9140677154064178,0.0742,139.3,290560
227,0.0,0.1,0.0,150.0,1.9254843294620514,0.0742,139.3,291840
228,0.0,0.1,0.0,150.0,1.9071843847632408,0.0742,139.3,293120
229,0.0,0.1,0.0,150.0,1.8609521314501762,0.0742,139.3,294400
230,0.0,0.0,0.0,150.0,1.884090580046177,0.0,150.0,295680
231,0.0,0.0,0.0,150.0,1.8693977892398834,0.0,150.0,296960
232,0.0,0.0,0.0,150.0,1.8525573462247849,0.0,150.0,298240
233,0.0,0.0,0.0,150.0,1.8627717569470406,0.0,150.0,299520
234,0.0,0.0,0.0,150.0,1.8518101498484612,0.0,150.0,300800
235,0.0,0.0,0.0,150.0,1.853175513446331,0.0,150.0,302080
236,0.0,0.0,0.0,150.0,1.884915754199028,0.0,150.0,303360
237,0.0,0.0,0.0,150.0,1.8680331408977509,0.0,150.0,304640
238,0.0,0.0,0.0,150.0,1.858745589852333,0.0,150.0,305920
239,0.0,0.0,0.0,150.0,1.8753291741013527,0.0,150.0,307200
240,0.125,0.0,0.04925,143.875,1.8875538781285286,0.0,150.0,308480
241,0.0,0.0,0.0,150.0,1.9013502523303032,0.0,150.0,309760
242,0.0,0.0,0.0,150.0,1.9001221358776093,0.0,150.0,311040
243,0.0,0.0,0.0,150.0,1.8860024735331535,0.0,150.0,312320
244,0.0,0.0,0.0,150.0,1.8972865790128708,0.0,150.0,313600
245,0.0,0.0,0.0,150.0,1.9007355645298958,0.0,150.0,314880
246,0.0,0.0,0.0,150.0,1.9062022641301155,0.0,150.0,316160
247,0.0,0.0,0.0,150.0,1.9026201963424683,0.0,150.0,317440
248,0.0,0.0,0.0,150.0,1.8929517567157745,0.0,150.0,318720
249,0.0,0.0,0.0,150.0,1.84125055372715,0.0,150.0,320000
250,0.0,0.0,0.0,150.0,1.870210014283657,0.0,150.0,321280
251,0.0,0.0,0.0,150.0,1.8901139721274376,0.0,150.0,322560
252,0.0,0.0,0.0,150.0,1.8936794325709343,0.0,150.0,323840
253,0.0,0.0,0.0,150.0,1.8261547163128853,0.0,150.0,325120
254,0.0,0.0,0.0,150.0,1.867040954530239,0.0,150.0,326400
255,0.0,0.0,0.0,150.0,1.8507012650370598,0.0,150.0,327680
